,Fecha,Inflaciontotal,IPC,TasaPoliticaMonetaria,TasaDesempleo,TasaOcupacion,ConsumoFinaReal,PIB,IPP,MetaInflacion,TRM,BaseMonetaria,CuasidinerosTotal,DepositosSistemaFinanciero,M1,M2,M3,ReservaBancaria,TotalCarteraBrutaTitularizacionMonedaExtranjera,TotalCarteraBrutaTitularizacionMonedaLegal,CreditoConsumoTasaInteres,DTF,TasaInteresCeroCuponTES,TasaInteresCeroCuponUVR,TasaInteresColocacionBanRep,TIB
58,2013-02-28,0.045066609556263126,0.29107073078214496,0.2683982683982684,0.32027879318985464,0.7372384269119747,0.4073064895229097,0.42276670320598697,0.36209855356705045,0.0,0.025950444147884277,0.21159862708178367,0.32443015447202295,0.3346654478002997,0.23486116031795506,0.2996464365386847,0.3071328422875253,0.3491538391802496,0.5548654215915043,0.30410678524044427,0.36394557823129237,0.3524390243902439,0.22810509528898065,0.2519553585466367,0.3536324786324787,0.2674988610454716
59,2013-03-31,0.05645047694633418,0.29530690704464746,0.23069403714565004,0.20806095421364834,0.7509913357243643,0.4421836260362981,0.42276670320598697,0.38465310125030605,0.0,0.03628440708798564,0.215287004840525,0.33065461649356576,0.3462995742786582,0.24612637920597308,0.30735469497229995,0.31711954162244366,0.3527626017841891,0.5605800176697303,0.30915419948541084,0.3265306122448981,0.3219512195121951,0.1953015515449948,0.20580093304607772,0.3226495726495726,0.23424722470881792
60,2013-04-30,0.0712296666251537,0.3005255961766635,0.1818181818181818,0.20575554188992473,0.7777270884114995,0.4421836260362981,0.42276670320598697,0.3682275067418481,0.0,0.04362598308232091,0.21274101477918367,0.32645912088873175,0.3477657507194437,0.24784125649886785,0.3048571839051426,0.31577900782189755,0.3732363347929902,0.6007551653795099,0.3144903172143791,0.3307823129251699,0.2780487804878048,0.1690448505908992,0.1959953129201067,0.26388888888888884,0.16943415099220333
61,2013-05-31,0.06832714897401257,0.3062906233673881,0.1818181818181818,0.15241308912770124,0.8648376032629677,0.4421836260362981,0.42276670320598697,0.36209855356705045,0.0,0.0515053211224441,0.2384826379310544,0.34320097397004135,0.35417713366840187,0.24095921477019616,0.31481205370182386,0.32262564169619795,0.39785606201021034,0.6196992589030049,0.3244985584592481,0.3163265306122449,0.24999999999999997,0.19973602142512253,0.21866001541461189,0.2222222222222221,0.1746884075634184
62,2013-06-30,0.08905651321456173,0.3111616046074377,0.1818181818181818,0.13933754543168064,0.8201675431669311,0.4760031073304851,0.42276670320598697,0.3799950968374599,0.0,0.07908888084175947,0.2475256118101793,0.34809811724193296,0.3707915180611615,0.28017868839414733,0.3296760157010611,0.3387165277899859,0.3979765619390187,0.6221100262932849,0.3377494782352762,0.314625850340136,0.24512195121951216,0.24169740046126947,0.39085538895751565,0.19871794871794868,0.17118224225753093
63,2013-07-31,0.09814303346938072,0.3120947660966076,0.1818181818181818,0.18506049314769002,0.8184084826389428,0.4760031073304851,0.42276670320598697,0.37288551115469426,0.0,0.07538894463017931,0.2478998334323952,0.36180282444314615,0.3746838377497561,0.27866736242803264,0.33901988292751883,0.3448795988848163,0.4148716454412303,0.6119847838327106,0.344980496710442,0.2967687074829932,0.24999999999999997,0.24366291688836594,0.34840725783263854,0.2863247863247862,0.1761080115180112
64,2013-08-31,0.10393709972164025,0.3138295950637575,0.1818181818181818,0.1416163519077338,0.8578470505031524,0.4760031073304851,0.42276670320598697,0.37950478058347636,0.0,0.0756390943572195,0.24194118319337776,0.3709916295512615,0.3843927293139493,0.2828237312260013,0.3467833468400716,0.3507452724054069,0.41617097821970545,0.6173301181283735,0.3534108556374345,0.2891156462585034,0.26097560975609757,0.2588465129426388,0.34596500243892897,0.24893162393162394,0.18346150021956809
65,2013-09-30,0.10483549167228381,0.31992728711458485,0.1818181818181818,0.12103180500169053,0.8283998925019387,0.4913445024369827,0.42276670320598697,0.39053689629811217,0.0,0.0833929073313655,0.24649126322285442,0.36878404518267793,0.38110686475451383,0.2807338852583326,0.3446018644202141,0.347994051970486,0.4519234359765147,0.5979856002177476,0.3641458497529751,0.29166666666666674,0.26097560975609757,0.24218628526233837,0.284539807563749,0.29487179487179493,0.18467860000289676
66,2013-10-31,0.047064715656138484,0.31450768302969667,0.1818181818181818,0.03698779704143096,0.9753720145337272,0.4913445024369827,0.42276670320598697,0.3611179210590829,0.0,0.06807914143479454,0.2766388797003625,0.3945263754625582,0.3981106361343868,0.2906034957521026,0.3658367703446339,0.3655574460889626,0.4502233314910839,0.549521983678369,0.37438255087099,0.27976190476190466,0.2548780487804877,0.23174017420323895,0.2518377378876967,0.2767094017094016,0.18447227148253836
67,2013-11-30,0.03621565633912771,0.31000458891268456,0.1818181818181818,0.08566114727751717,0.8705315751273539,0.4913445024369827,0.42276670320598697,0.3562147585192448,0.0,0.0843909295488664,0.284943631131618,0.40481018981153627,0.4183094920368724,0.31809346502234565,0.3811455245301727,0.3834828275180589,0.4531760674248801,0.5639967035251198,0.38299316271839007,0.2755102040816326,0.25609756097560976,0.23601154955639342,0.302851936725416,0.27350427350427364,0.18219086156673675
