"Fecha";"Miles de millones COP"
"1995/06/24";3664,395132
"1995/07/01";3431,021132
"1995/07/08";3384,718002
"1995/07/15";3287,023002
"1995/07/22";3295,446002
"1995/07/29";3422,654002
"1995/08/05";3337,611085
"1995/08/12";3527,764085
"1995/08/19";3304,147085
"1995/08/26";3343,940085
"1995/09/02";3289,036085
"1995/09/09";3344,103
"1995/09/16";3299,545
"1995/09/23";3298,558
"1995/09/30";3473,908
"1995/10/07";3400,742001
"1995/10/14";3450,853001
"1995/10/21";3460,885001
"1995/10/28";3540,307001
"1995/11/04";3323,426003
"1995/11/11";3549,831003
"1995/11/18";3236,054003
"1995/11/25";3565,300003
"1995/12/02";3496,832003
"1995/12/09";3709,484
"1995/12/16";3195,058
"1995/12/23";3225,275
"1995/12/30";3393,787
"1996/01/06";3424,493
"1996/01/13";3584,661
"1996/01/20";3370,701
"1996/01/27";3422,397
"1996/02/03";3580,618
"1996/02/10";3621,868017
"1996/02/17";3595,590017
"1996/02/24";3579,037017
"1996/03/02";3299,048017
"1996/03/09";3634,557036
"1996/03/16";3621,657036
"1996/03/23";3717,773036
"1996/03/30";3865,453036
"1996/04/06";3671,799
"1996/04/13";3686,774
"1996/04/20";3511,215
"1996/04/27";3672,759
"1996/05/04";3536,733104
"1996/05/11";3598,490104
"1996/05/18";3345,656104
"1996/05/25";3591,543104
"1996/06/01";3506,735104
"1996/06/08";3582,551256
"1996/06/15";3541,106256
"1996/06/22";3494,067256
"1996/06/29";3403,779256
"1996/07/06";3378,363005
"1996/07/13";3479,466005
"1996/07/20";3452,103005
"1996/07/27";3435,019005
"1996/08/03";3444,275005
"1996/08/10";3526,511019
"1996/08/17";3201,254019
"1996/08/24";3643,671019
"1996/08/31";3388,495019
"1996/09/07";3194,627035
"1996/09/14";3400,168035
"1996/09/21";3373,759035
"1996/09/28";3490,472035
"1996/10/05";3282,747
"1996/10/12";3399,32
"1996/10/19";3170,464
"1996/10/26";3412,359
"1996/11/02";3085,246
"1996/11/09";3207,743
"1996/11/16";3185,862
"1996/11/23";3269,402
"1996/11/30";3067,267
"1996/12/07";3386,993003
"1996/12/14";3396,409003
"1996/12/21";3420,266003
"1996/12/28";3387,465003
"1997/01/04";3624,319002
"1997/01/11";3329,707002
"1997/01/18";3272,113002
"1997/01/25";3397,593002
"1997/02/01";3338,579002
"1997/02/08";3433,261013
"1997/02/15";3224,792013
"1997/02/22";3346,280013
"1997/03/01";3278,268013
"1997/03/08";3408,069049
"1997/03/15";3457,518049
"1997/03/22";3610,022049
"1997/03/29";3299,168049
"1997/04/05";3392,024018
"1997/04/12";3511,973018
"1997/04/19";3290,205018
"1997/04/26";3730,073018
"1997/05/03";3448,376018
"1997/05/10";3489,913
"1997/05/17";3407,815
"1997/05/24";3451,424
"1997/05/31";3404,12
"1997/06/07";3669,905
"1997/06/14";3316,923
"1997/06/21";3512,579
"1997/06/28";3628,059
"1997/07/05";3478,186044
"1997/07/12";3500,272044
"1997/07/19";3432,637044
"1997/07/26";3760,051044
"1997/08/02";3583,346044
"1997/08/09";3437,128394
"1997/08/16";3360,146394
"1997/08/23";3707,481394
"1997/08/30";3657,752394
"1997/09/06";3482,382
"1997/09/13";3367,609
"1997/09/20";3484,168
"1997/09/27";3792,732
"1997/10/04";3621,534002
"1997/10/11";3559,200002
"1997/10/18";3394,033002
"1997/10/25";3621,425002
"1997/11/01";3543,214002
"1997/11/08";3843,924
"1997/11/15";3771,262
"1997/11/22";3706,077
"1997/11/29";3900,673
"1997/12/06";4018,250035
"1997/12/13";4224,729035
"1997/12/20";4142,722035
"1997/12/30";4184,755035
"1998/01/10";3965,113
"1998/01/17";4094,483
"1998/01/24";3947,902
"1998/01/31";3986,57
"1998/02/07";3966,104074
"1998/02/14";4064,773074
"1998/02/21";3765,937074
"1998/02/28";4044,717074
"1998/03/07";3836,487
"1998/03/14";3962,269
"1998/03/21";4065,984
"1998/03/28";4101,216
"1998/04/04";3979,579078
"1998/04/11";4286,787078
"1998/04/18";3723,299078
"1998/04/25";4192,052078
"1998/05/02";4019,115078
"1998/05/09";4095,781733
"1998/05/16";4226,342733
"1998/05/23";3940,106733
"1998/05/30";3755,322733
"1998/06/06";3738,66157
"1998/06/13";4078,59157
"1998/06/20";3881,59257
"1998/06/27";3803,51357
"1998/07/04";3794,383
"1998/07/11";4098,374
"1998/07/18";3748,726
"1998/07/25";4126,86
"1998/08/01";3910,122
"1998/08/08";4006,567893
"1998/08/15";4096,881893
"1998/08/22";4135,511893
"1998/08/29";4030,476893
"1998/09/05";3364,477482
"1998/09/12";3831,613482
"1998/09/19";4208,931482
"1998/09/26";3724,583482
"1998/10/03";3577,101482
"1998/10/10";3601,381552
"1998/10/17";3421,132552
"1998/10/24";2931,774552
"1998/10/31";3030,609552
"1998/11/07";3094,161517
"1998/11/14";3164,024517
"1998/11/21";3063,370517
"1998/11/28";3297,128517
"1998/12/05";2852,321317
"1998/12/12";2557,627317
"1998/12/19";2427,968317
"1998/12/26";2558,885317
"1998/12/31";2319,566317
"1999/01/08";2918,917542
"1999/01/15";2973,048542
"1999/01/22";2639,409542
"1999/01/29";2761,341542
"1999/02/05";2930,954126
"1999/02/12";3095,981126
"1999/02/19";3188,694126
"1999/02/26";2511,613126
"1999/03/05";2789,53706
"1999/03/12";2636,95806
"1999/03/19";2899,91006
"1999/03/26";2712,40506
"1999/04/02";2978,67406
"1999/04/09";2506,542007
"1999/04/16";2867,674007
"1999/04/23";2860,867007
"1999/04/30";2996,309007
"1999/05/07";2495,836281
"1999/05/14";2985,358281
"1999/05/21";2956,755281
"1999/05/28";3080,768281
"1999/06/04";2695,698506244
"1999/06/11";2788,405506244
"1999/06/18";2793,181506244
"1999/06/25";2925,945506244
"1999/07/02";2627,696506244
"1999/07/09";2924,706644
"1999/07/16";2557,675644
"1999/07/23";2973,544644
"1999/07/30";2684,155644
"1999/08/06";2794,189323
"1999/08/13";2696,745323
"1999/08/20";2689,806323
"1999/08/27";3134,699323
"1999/09/03";2588,860982
"1999/09/10";2903,699982
"1999/09/17";2845,952982
"1999/09/24";2712,703101
"1999/10/01";3067,980748
"1999/10/08";2782,113282
"1999/10/15";2934,944371
"1999/10/22";3005,599756
"1999/10/29";3236,949497
"1999/11/05";2509,91287
"1999/11/12";2862,00688
"1999/11/19";2879,944018
"1999/11/26";2807,125277
"1999/12/03";3006,763746218
"1999/12/10";2996,133795218
"1999/12/17";2804,234500218
"1999/12/24";3273,265476218
"1999/12/31";3702,540240218
"2000/01/07";2670,46363481544
"2000/01/14";2959,64471681544
"2000/01/21";2724,77390381544
"2000/01/28";2935,20170381544
"2000/02/04";2574,536628316
